7462635109046876023	105.128.97.104
2997718113432529310	101.115.136.20
-4443470736592116776	92.113.222.149
3897608265207719473	218.29.140.57
-4773382760964054321	98.164.72.44
-7285461174125854933	80.39.170.129
2412332581060326947	122.77.101.212
3624910343905601447	234.132.181.201
5489535470980070317	110.57.181.167
-3131778072960614261	154.49.85.89
843177035952408758	206.17.39.33
-1245138774973864148	86.140.84.239
5135851912813395817	65.146.19.91
-219548316949462288	7.163.245.192
4807697619322075151	81.120.142.25
8978064387345153222	209.83.183.202
-7752031188168623084	188.82.86.122
-5037488340793306683	92.113.222.139
-7554044984683969624	83.140.196.209
-3187908591204147493	86.140.84.182
-2381859989644640379	191.207.206.64
-1523519840158217775	59.228.120.51
8490311146115593546	9.252.57.118
-6927201876142108650	129.148.189.67
701133206340482413	57.116.142.153
-8496550720846859458	84.42.194.13
8497255462445901706	49.93.243.99
8588926807788335477	77.24.94.99
-1463694571960388408	120.172.38.23
-1373053992313048166	101.203.61.216
3374424157247730465	26.65.125.150
1127474363287497425	114.106.45.68
1849172593121271599	224.109.204.228
-6561456476029899726	88.94.218.66
-8229758971626993633	33.11.67.251
-8637248017187282133	54.164.249.160
8690081244127780685	101.98.181.150
3978527444709761213	4.13.187.126
3684926898848260034	111.83.88.142
849679807456592587	82.135.180.77
-8381129982368432304	26.65.125.193
-6140337687911677173	75.188.242.58
1047633894215435087	68.45.241.43
318453548692684432	21.132.162.177
-8250485377458987300	169.202.114.203
-2905650662238906899	0.73.187.202
6153595402903275858	22.246.243.251
-4459169636008133539	90.144.85.16
-2916787751119272955	13.148.63.154
2689539878209078837	212.116.239.62
-3071625897581911592	13.249.61.225
-708970638109577688	32.156.138.125
5897814239937396464	231.176.190.89
1814602053224643705	79.54.25.15
6565387702248729773	164.158.54.238
1311441467611624134	95.105.126.99
-6083493027590371045	136.221.221.91
3246306099672673904	81.151.20.218
-5447147302305668296	170.103.240.147
-8687551547938442482	112.233.100.233
352409763029814905	92.173.0.106
7470343802841344926	173.160.23.2
-1752619898900673007	66.182.148.112
-6987891091868892861	41.108.32.96
5339959703699654551	102.188.222.231
-3994734307652689020	176.240.108.101
-4501998237191625318	116.1.109.214
2087379447239754407	66.125.47.77
2427737367190077551	150.74.84.156
-7212901616190817369	1.189.17.40
-703431701337403228	186.254.35.174
5188081678048101810	110.57.181.52
-3232008152515484190	114.106.45.79
737263390860118463	118.245.233.111
4841010072941084289	164.90.33.55
2597106783336132778	84.49.17.56
-9148345306115560870	57.77.50.140
-4097536699717490097	45.25.181.155
-7172764761514677945	122.13.194.96
-5962482790105410738	72.197.109.184
-5844512579129062173	141.6.15.175
2472061844425572625	54.117.58.105
5582272769748661032	119.159.227.83
-8310186612270757186	96.64.241.165
4220240537898642332	102.78.245.210
2475954570386749199	95.105.126.111
-638651109126318331	169.173.58.183
-917636631275112423	10.174.196.133
6171778758368802221	102.193.179.70
-91339575426979065	171.118.80.73
-6953393841847845082	11.137.102.11
7111361163181651576	30.87.80.22
360259232738688375	138.61.145.220
-150873484856927868	230.162.55.193
-8563838831991281616	25.238.15.137
-5915860970426146656	201.240.132.78
-152378326052312859	47.234.147.42
-337383099748037452	119.159.227.49
-1541383639833512662	44.214.149.109
-812172698011758617	44.214.149.76
5198457881057665433	129.79.9.73
3839230882612309502	112.107.31.78
3381297557371422771	225.124.46.208
512892502702490262	167.90.190.122
-3198416823872616615	129.100.104.157
5714656651564160386	143.239.219.64
-7193742491106410600	125.210.179.61
5405120463519976584	120.203.120.33
772384913013832112	107.89.108.145
4229563051594422915	67.214.186.220
-6653523452567601805	247.212.18.181
-3385551003604728279	8.144.96.149
7410920082085880362	27.147.234.38
3818346411455593353	106.253.66.242
-1060281705152522925	204.57.247.19
4866641277452843371	120.172.38.23
6599817834480062494	81.151.20.75
-1254722221483524607	34.36.79.226
558466309087162405	238.63.33.189
2463090618569516695	193.113.247.218
-7956656271601444136	87.195.159.37
2281171747393462514	120.1.223.142
-878701057971005766	11.137.102.25
-1174522318815192086	58.45.62.143
5423833919826736234	96.64.241.226
-7368619342460994171	95.235.15.200
-1481673836239382012	18.123.185.140
-3984413361626113184	88.94.218.57
7816226318472191543	176.218.24.176
8915147662156404015	53.255.163.3
-3543594395751178087	50.149.195.41
-6707201906752118920	38.224.47.209
554660567528982495	118.219.230.120
-218490083097249178	111.83.88.240
4873171398000465426	238.114.140.83
6458141399936404562	130.27.226.157
5274763265388452049	58.59.59.45
-706920967342669296	82.112.240.124
4598328063514862002	16.48.211.2
3629445927770829644	77.24.94.95
604250441595309270	96.64.241.164
-5158418515985218724	111.83.88.223
8079186143178536322	182.75.150.97
7381011488960795701	12.104.243.0
-4633751055410687584	56.238.98.173
-933789267537741732	61.160.89.58
